time,pressure,altitude,velocity,acc_x,acc_y,acc_z,acc_tot
78.339,100.9445,275.653,-18.348,-23.836,-16.009,-4.025,28.994
78.359,100.9477,275.059,-18.373,-40.913,-21.346,-9.308,47.076
78.379,100.9475,274.617,-18.391,-56.033,-24.370,-12.830,62.435
78.399,100.9491,274.178,-18.482,-37.533,-20.456,-8.302,43.544
78.419,100.9495,273.834,-18.470,-29.350,-10.495,-13.333,33.902
78.439,100.9536,273.285,-18.436,-19.923,-3.202,-14.591,24.901
78.459,100.9547,272.793,-18.438,-8.716,-2.668,-14.842,17.418
78.479,100.9582,272.175,-18.480,-11.384,-8.538,-28.930,32.240
78.499,100.9539,272.022,-18.526,-30.418,-20.456,-20.628,42.062
78.519,100.9514,272.140,-18.614,-30.240,-23.125,-32.703,50.187
78.539,100.9592,271.715,-18.661,-25.081,-20.812,-3.270,32.755
78.559,100.9579,271.497,-18.683,-8.716,-17.610,-7.547,21.049
78.579,100.9620,271.061,-18.788,-11.384,-14.586,-4.780,19.110
78.599,100.9614,270.777,-18.789,-21.879,-34.331,-16.100,43.778
78.619,100.9655,270.279,-18.845,-37.177,-16.543,-17.609,44.339
78.639,100.9680,269.722,-18.918,-34.509,-7.827,-6.792,36.031
78.659,100.9675,269.334,-18.954,-41.091,-8.716,-11.320,43.504
78.679,100.9670,269.085,-19.010,-50.163,-16.365,-4.780,52.981
78.699,100.9691,268.773,-19.123,-50.518,-22.413,11.572,56.466
78.719,100.9655,268.822,-19.206,-33.086,-27.750,0.503,43.185
78.739,100.9740,268.272,-19.282,-20.990,-11.029,-3.270,23.935
78.759,100.9730,267.923,-19.358,-29.706,-13.341,-17.106,36.784
78.779,100.9776,267.328,-19.443,-28.105,-6.048,-18.112,33.979
78.799,100.9780,266.832,-19.527,-27.572,-8.716,-21.131,35.815
78.819,100.9780,266.457,-19.592,-34.509,-2.135,-13.081,36.967
78.839,100.9810,265.961,-19.682,-28.639,5.159,-4.780,29.490
78.859,100.9785,265.779,-19.819,-28.283,2.312,-5.786,28.961
78.879,100.9795,265.592,-19.801,-36.821,-3.024,-9.308,38.100
78.899,100.9851,265.065,-19.814,-37.711,-12.096,-4.025,39.807
78.919,100.9836,264.775,-19.942,-25.615,-20.990,-7.044,33.857
78.939,100.9876,264.274,-19.962,-22.769,-25.259,-5.786,34.495
78.959,100.9894,263.753,-19.933,-49.095,-19.211,-7.798,53.294
78.979,100.9909,263.243,-19.928,-43.759,-13.875,-5.031,46.181
78.999,100.9921,262.773,-19.984,-31.129,-21.168,-4.780,37.947
79.019,100.9961,262.122,-19.961,-27.572,-20.812,-6.289,35.113
79.039,100.9924,261.893,-19.971,-32.908,-7.649,-16.855,37.756
79.059,100.9919,261.787,-19.893,-26.860,-12.274,-10.063,31.199
79.079,100.9929,261.672,-19.968,-24.726,-18.678,-5.786,31.523
79.099,100.9971,261.311,-19.980,-25.615,-12.807,-14.339,32.028
79.119,101.0005,260.798,-19.964,-17.966,-21.879,-10.566,30.218
79.139,100.9986,260.550,-20.028,-15.831,-22.947,-10.063,29.639
79.159,101.0026,260.081,-19.950,-21.879,-23.658,-11.823,34.325
79.179,101.0000,259.924,-19.977,-16.365,-30.596,-70.438,78.520
79.199,101.0051,259.456,-20.031,-16.543,-16.899,5.031,24.177
79.219,101.0004,259.448,-20.095,-10.317,-25.971,-4.780,28.351
79.239,101.0066,259.025,-20.236,-4.447,-20.101,-14.087,24.945
79.259,101.0064,258.717,-20.182,-41.980,-19.923,4.277,46.664
79.279,101.0082,258.366,-20.256,-32.552,-13.341,-6.037,35.694
79.299,101.0079,258.132,-20.199,-28.283,-5.159,-11.572,30.991
79.319,101.0120,257.666,-20.173,-46.427,-10.139,-21.131,52.008
79.339,101.0176,256.892,-20.142,-71.508,20.634,-41.005,84.974
79.359,101.0201,256.088,-20.140,-33.620,-14.053,-5.786,36.895
79.379,101.0211,255.376,-20.220,-27.572,-16.187,-1.509,32.008
79.399,101.0184,255.019,-20.253,-25.971,-6.048,-4.780,27.091
79.419,101.0205,254.615,-20.146,-25.081,0.889,-10.817,27.329
79.439,101.0199,254.367,-20.120,-38.422,-3.202,-38.741,54.657
79.459,101.0195,254.241,-20.126,-39.845,-1.423,-14.842,42.544
79.479,101.0235,253.885,-20.125,-35.221,-15.654,-24.150,45.483
79.499,101.0290,253.226,-20.179,-29.350,-9.428,-15.848,34.663
79.519,101.0290,252.710,-20.166,-29.350,-7.293,-19.370,35.914
79.539,101.0305,252.214,-20.128,-12.630,-4.091,-2.767,13.561
79.559,101.0321,251.731,-20.160,-45.004,-4.091,-4.277,45.392
79.579,101.0340,251.229,-20.093,-35.043,-10.851,-0.503,36.688
79.599,101.0351,250.775,-20.103,-40.913,-15.298,-5.031,43.968
79.619,101.0355,250.414,-20.116,-36.821,-14.053,-12.327,41.295
79.639,101.0392,249.888,-20.121,-30.240,-11.384,-12.830,34.766
79.659,101.0396,249.466,-20.148,-39.312,1.601,-8.805,40.318
79.679,101.0435,248.869,-20.122,-34.509,-4.981,-9.559,36.153
79.699,101.0440,248.379,-20.170,-34.331,-3.024,-10.566,36.047
79.719,101.0460,247.872,-20.167,-32.552,-0.534,-15.848,36.209
79.739,101.0465,247.461,-20.113,-32.019,-3.558,-18.364,37.082
79.759,101.0501,246.904,-20.192,-32.908,-5.159,-19.370,38.533
79.779,101.0526,246.305,-20.188,-31.129,-3.736,-16.855,35.596
79.799,101.0516,245.933,-20.238,-33.086,8.538,-20.880,40.044
79.819,101.0571,245.265,-20.160,-19.033,-0.534,-11.823,22.413
79.839,101.0546,244.943,-20.234,-24.726,4.091,-21.131,32.781
79.859,101.0549,244.705,-20.219,-22.235,-4.803,-22.138,31.742
79.879,101.0586,244.289,-20.218,-26.326,-12.807,-28.678,40.982
79.899,101.0549,244.266,-20.181,-24.192,-25.259,-23.395,42.079
79.919,101.0616,243.805,-20.199,-28.283,-23.658,-4.780,37.182
79.939,101.0615,243.470,-20.137,-42.869,-12.630,-13.333,46.638
79.959,101.0606,243.308,-20.192,-35.932,-3.202,-10.063,37.452
79.979,101.0625,243.076,-20.158,-42.514,-12.274,-16.352,47.175
79.999,101.0666,242.628,-20.230,-41.269,-23.836,-6.541,48.104
80.019,101.0641,242.478,-20.266,-31.129,-27.572,-4.277,41.803
80.039,101.0649,242.332,-20.285,-41.269,-28.817,-6.792,50.790
80.059,101.0712,241.786,-20.234,-39.845,-23.836,-5.534,46.760
80.079,101.0715,241.336,-20.164,-33.797,-15.298,-8.302,38.016
80.099,101.0776,240.541,-20.159,-34.509,-17.432,-6.541,39.211
80.119,101.0729,240.257,-20.158,-32.908,-20.812,-5.031,39.261
80.139,101.0760,239.831,-20.105,-34.331,-20.812,-1.006,40.159
80.159,101.0760,239.514,-20.090,-35.576,-20.278,-4.528,41.199
80.179,101.0810,238.924,-20.072,-31.129,-14.764,-6.792,35.116
80.199,101.0801,238.536,-20.031,-27.750,-11.384,-10.314,31.718
80.219,101.0842,237.950,-20.027,-27.927,-10.495,-8.553,31.036
80.239,101.0898,237.082,-19.924,-32.197,-14.764,-4.277,35.678
80.259,101.0860,236.674,-19.925,-39.134,-17.432,-4.277,43.054
80.279,101.0866,236.339,-19.810,-36.288,-17.432,-1.761,40.296
80.299,101.0862,236.135,-19.722,-34.865,-14.942,-3.522,38.095
80.319,101.0829,236.263,-19.712,-29.350,-11.562,-9.559,32.962
80.339,101.0900,235.893,-19.694,-22.413,-6.759,-8.050,24.756
80.359,101.0895,235.661,-19.657,-28.283,-11.207,-10.063,32.043
80.379,101.0916,235.354,-19.627,-28.817,-19.211,-9.559,35.929
80.399,101.0916,235.137,-19.622,-30.596,-22.769,-7.044,38.783
80.419,101.0876,235.295,-19.536,-29.884,-24.903,-7.798,39.674
80.439,101.0956,234.877,-19.445,-27.394,-22.057,-10.063,36.581
80.459,101.0930,234.749,-19.394,-28.995,-14.408,-14.591,35.513
80.479,101.0986,234.261,-19.386,-35.576,-11.029,-7.547,38.003
80.499,101.1002,233.762,-19.254,-56.388,-24.370,-14.339,63.081
80.519,101.1011,233.303,-19.144,-21.524,-11.918,-4.780,25.063
80.539,101.1045,232.696,-19.071,-19.923,-13.163,-5.031,24.403
80.559,101.1024,232.379,-19.009,-23.125,-13.163,-16.603,31.364
80.579,101.1041,232.022,-18.999,-25.081,-5.870,-48.803,55.184
80.599,101.1072,231.530,-18.982,-23.302,-16.543,-34.464,44.771
80.619,101.1095,230.978,-18.809,-27.750,-20.990,-33.961,48.621
80.639,101.1095,230.552,-18.763,-27.927,-24.014,-30.439,47.782
80.659,101.1152,229.814,-18.644,-33.442,-28.105,-16.352,46.644
80.679,101.1171,229.095,-18.586,-27.750,-22.057,-8.302,36.407
80.699,101.1119,228.921,-18.595,-27.038,-19.923,-16.100,37.245
80.719,101.1191,228.292,-18.626,-29.173,-12.807,-20.125,37.684
80.739,101.1191,227.810,-18.615,-33.442,-3.913,-22.138,40.296
80.759,101.1226,227.193,-18.592,-30.951,-5.336,-21.131,37.855
80.779,101.1211,226.838,-18.616,-38.600,-13.697,-12.075,42.701
80.799,101.1241,226.371,-18.683,-27.750,-9.606,-6.289,30.031
80.819,101.1255,225.922,-18.732,-33.442,-11.029,-17.861,39.484
80.839,101.1224,225.834,-18.701,-27.394,-8.538,-16.352,33.026
80.859,101.1286,225.352,-18.731,-27.927,-9.072,-14.087,32.568
80.879,101.1280,225.046,-18.696,-23.836,-9.961,-7.295,26.844
80.899,101.1286,224.796,-18.718,-21.879,-10.495,-5.283,24.835
80.919,101.1301,224.518,-18.648,-21.524,-12.274,-9.559,26.557
80.939,101.1321,224.189,-18.621,-25.793,-15.120,-24.150,38.433
80.959,101.1360,223.666,-18.562,-27.394,-18.855,-25.156,41.699
80.979,101.1371,223.191,-18.528,-24.370,-16.187,-18.112,34.409
80.999,101.1375,222.804,-18.464,-19.389,-8.716,-11.069,23.967
81.019,101.1400,222.338,-18.515,-19.389,-5.514,-7.798,21.614
81.039,101.1437,221.719,-18.394,-23.480,-8.183,-8.050,26.136
81.059,101.1396,221.548,-18.281,-26.860,-13.341,-16.855,34.402
81.079,101.1432,221.188,-18.298,-29.706,-21.168,-25.659,44.598
81.099,101.1432,220.932,-18.235,-22.769,-25.259,-22.641,40.854
81.119,101.1424,220.825,-18.228,-25.081,-18.322,-21.131,37.567
81.139,101.1455,220.549,-18.151,-25.259,-12.096,-16.352,32.430
81.159,101.1476,220.204,-18.125,-29.706,-16.187,-12.075,35.921
81.179,101.1484,219.891,-18.103,-26.860,-20.101,-14.842,36.685
81.199,101.1536,219.282,-18.119,-22.413,-22.769,-19.370,37.363
81.219,101.1510,218.999,-18.079,-24.370,-10.495,-20.880,33.764
81.239,101.1525,218.690,-18.070,-26.504,0.534,-18.364,32.249
81.259,101.1526,218.465,-18.130,-27.394,-4.981,-15.345,31.792
81.279,101.1529,218.290,-18.090,-35.932,-12.807,-14.842,40.932
81.299,101.1539,218.107,-18.058,-34.509,-12.452,-14.842,39.575
81.319,101.1600,217.535,-18.097,-33.975,-11.918,-10.566,37.523
81.339,101.1601,217.081,-18.052,-30.596,-11.384,-4.780,32.993
81.359,101.1621,216.587,-18.022,-30.062,-1.957,-13.584,33.047
81.379,101.1621,216.212,-18.045,-45.182,18.144,3.270,48.799
81.398,101.1585,216.205,-18.090,-44.648,4.447,-20.125,49.176
81.418,101.1666,215.637,-18.069,-31.841,-8.005,-4.780,33.178
81.438,101.1615,215.571,-18.119,-35.932,15.654,-9.811,40.403
81.458,101.1630,215.445,-18.125,-26.326,-5.692,-7.547,27.972
81.478,101.1665,215.114,-18.169,-48.917,17.610,-21.634,56.312
81.498,101.1671,214.826,-18.246,-29.528,-7.827,-7.798,31.528
81.518,101.1644,214.816,-18.394,-38.067,-16.721,-3.522,41.726
81.538,101.1643,214.854,-18.371,-33.086,-6.404,-13.836,36.430
81.558,101.1699,214.496,-18.396,-33.086,-16.009,-12.075,38.688
81.578,101.1754,213.816,-18.487,-28.105,-7.471,-17.609,33.997
81.598,101.1720,213.518,-18.525,-29.884,-11.384,-21.886,38.751
81.618,101.1684,213.564,-18.460,-31.841,-12.985,-21.383,40.493
81.638,101.1710,213.444,-18.474,-25.259,-20.990,-15.597,36.358
81.658,101.1720,213.303,-18.458,-27.572,-24.726,-4.025,37.252
81.678,101.1796,212.646,-18.531,-33.264,-26.504,0.252,42.533
81.698,101.1778,212.245,-18.514,-39.845,-23.480,-1.509,46.274
81.718,101.1866,211.282,-18.485,-43.581,-17.255,-10.314,47.994
81.738,101.1875,210.430,-18.519,-46.961,-18.855,-15.345,52.880
81.758,101.1925,209.380,-18.542,-46.783,-26.149,-9.811,54.485
81.778,101.1889,208.797,-18.442,-34.509,-18.500,0.755,39.162
81.798,101.1941,207.969,-18.462,-24.370,-9.072,-3.773,26.276
81.818,101.1930,207.406,-18.382,-16.721,-5.692,-9.056,19.850
81.838,101.1905,207.176,-18.553,-15.476,-5.159,-14.339,21.719
81.858,101.1931,206.851,-18.541,-17.610,-10.139,-13.333,24.304
81.878,101.1951,206.493,-18.613,-24.192,-17.788,-10.566,31.832
81.898,101.1965,206.144,-18.526,-22.413,-21.346,-3.270,31.124
81.918,101.1956,205.971,-18.487,-20.278,-17.432,-4.780,27.165
81.938,101.1950,205.932,-18.583,-21.879,-14.764,-12.327,29.131
81.958,101.1986,205.687,-18.483,-86.450,-49.095,-45.784,109.454
81.978,101.2007,205.377,-18.647,-1.423,-1.067,-4.780,5.100
81.998,101.1997,205.237,-18.706,-22.769,-28.461,4.780,36.760
82.018,101.2036,204.874,-18.729,68.840,-46.783,-4.025,83.329
82.038,101.1994,204.923,-18.657,-0.178,-13.341,-12.075,17.995
82.058,101.2040,204.664,-18.792,-14.586,-15.654,-26.414,33.993
82.078,101.2010,204.711,-18.821,-14.231,-16.721,-24.402,32.826
82.098,101.2044,204.532,-18.836,-16.187,-15.831,-14.087,26.667
82.118,101.2060,204.301,-18.859,-20.278,-13.875,-7.295,25.631
82.138,101.2084,203.958,-18.884,-31.841,-18.322,-10.314,38.156
82.158,101.2079,203.735,-18.938,-35.576,-19.211,-4.780,40.714
82.178,101.2087,203.513,-18.916,-23.480,-22.057,9.559,33.604
82.198,101.2136,202.994,-18.951,-50.518,-14.231,-30.188,60.547
82.218,101.2166,202.361,-18.989,-43.581,-14.408,-22.138,50.961
82.238,101.2170,201.822,-18.900,-30.418,-15.120,-4.780,34.303
82.258,101.2179,201.332,-19.060,-22.947,-16.187,4.025,28.369
82.278,101.2164,201.063,-19.011,-17.610,-16.899,1.006,24.427
82.298,101.2190,200.684,-19.099,-21.168,-20.101,0.503,29.195
82.318,101.2246,199.984,-19.049,-28.639,-26.149,1.761,38.821
82.338,101.2230,199.555,-19.148,-46.249,-20.634,-2.767,50.719
82.358,101.2265,198.966,-19.010,-50.340,-14.053,5.031,52.507
82.378,101.2295,198.293,-19.199,-42.692,-13.875,12.327,46.551
82.398,101.2310,197.658,-19.150,-41.802,-23.302,9.308,48.755
82.418,101.2340,196.947,-19.169,-47.494,-29.706,-0.503,56.022
82.438,101.2370,196.173,-19.197,-46.249,-19.211,8.050,50.723
82.458,101.2421,195.201,-19.229,-33.620,-8.360,21.383,40.711
82.478,101.2477,194.022,-19.165,-24.192,-4.625,15.848,29.288
82.498,101.2471,193.133,-19.178,-21.879,-5.514,9.811,24.604
82.518,101.2481,192.381,-19.272,-13.341,-7.293,2.516,15.411
82.538,101.2471,191.896,-19.244,-6.759,-10.317,2.767,12.641
82.558,101.2456,191.681,-19.143,-6.226,-16.187,6.289,18.448
82.578,101.2523,191.082,-19.086,-7.293,-25.081,9.811,27.902
82.598,101.2485,190.931,-19.164,-9.783,-24.370,14.591,30.041
82.618,101.2451,191.136,-19.069,-24.192,-12.807,4.528,27.745
82.638,101.2461,191.310,-19.163,-14.764,-68.484,39.998,80.672
82.658,101.2471,191.448,-19.039,-5.159,-3.380,-0.252,6.172
82.678,101.2531,191.176,-19.007,-18.855,-29.173,-2.767,34.846
82.698,101.2470,191.447,-18.989,7.471,-4.269,37.483,38.458
82.718,101.2491,191.572,-18.854,-11.207,-7.649,23.144,26.828
82.738,101.2521,191.494,-18.923,-12.985,0.889,27.672,30.580
82.758,101.2514,191.510,-18.942,-39.845,5.336,2.516,40.280
82.778,101.2486,191.764,-18.885,-22.591,13.341,26.917,37.588
82.798,101.2539,191.605,-19.075,-22.057,4.625,-3.773,22.851
82.818,101.2595,191.079,-19.021,-26.149,-5.514,-17.358,31.866
82.838,101.2645,190.277,-18.921,-39.312,6.582,1.761,39.898
82.858,101.2616,189.835,-18.962,-85.205,-50.696,-31.445,104.014
82.878,101.2636,189.334,-19.036,-43.403,-0.712,0.503,43.412
82.898,101.2610,189.129,-18.988,-73.821,48.917,28.678,93.085
82.918,101.2644,188.726,-19.042,-12.452,-8.894,7.044,16.845
82.938,101.2686,188.104,-18.987,-33.264,15.120,23.395,43.387
82.958,101.2677,187.674,-19.075,-6.582,-13.697,2.264,15.364
82.978,101.2725,186.981,-19.080,-20.456,-24.014,18.867,36.757
82.998,101.2695,186.653,-18.953,-37.177,-36.821,0.252,52.326
83.018,101.2771,185.853,-19.056,-25.437,-5.870,8.553,27.471
83.038,101.2740,185.439,-19.021,-32.552,-2.312,0.000,32.634
83.058,101.2760,184.988,-18.935,-13.519,-5.336,16.603,22.066
83.078,101.2792,184.412,-18.814,-18.144,-8.894,3.522,20.511
83.098,101.2760,184.212,-18.779,-18.855,-13.163,3.773,23.303
83.118,101.2796,183.826,-18.602,34.331,-69.196,66.916,102.198
83.138,101.2791,183.577,-18.510,-4.803,-52.475,24.150,57.965
83.158,101.2775,183.541,-18.427,-8.005,-19.389,31.697,38.009
83.178,101.2824,183.190,-18.463,-3.202,-30.951,25.659,40.332
83.198,101.2871,182.588,-18.292,-9.606,-19.567,9.811,23.904
83.218,101.2891,181.973,-18.333,-14.053,-23.302,5.786,27.820
83.238,101.2884,181.547,-18.373,-13.163,-22.769,7.547,27.361
83.258,101.2876,181.297,-18.436,-16.899,-25.437,12.327,32.933
83.278,101.2925,180.769,-18.385,-22.057,-15.298,13.333,29.972
83.298,101.2930,180.332,-18.416,-17.077,-13.519,18.867,28.816
83.318,101.2966,179.750,-18.322,-13.697,-9.428,18.867,25.149
83.338,101.2976,179.227,-18.269,-19.389,-10.851,7.547,23.466
83.358,101.2991,178.729,-18.320,-24.726,-10.139,11.572,29.122
83.378,101.2930,178.809,-18.222,-32.197,-10.495,20.628,39.652
83.398,101.2996,178.445,-18.210,-39.312,-12.985,22.389,47.067
83.418,101.3002,178.143,-18.235,-33.975,-13.697,14.842,39.525
83.438,101.3055,177.538,-18.302,-24.014,-14.053,14.339,31.301
83.458,101.3041,177.178,-18.296,-22.413,-13.163,12.830,28.987
83.478,101.3031,176.996,-18.374,-36.999,-16.009,10.817,41.740
83.498,101.3072,176.587,-18.484,-49.451,-18.855,5.031,53.162
83.518,101.3102,176.063,-18.536,-56.744,-19.389,2.767,60.029
83.538,101.3095,175.714,-18.641,-46.783,-16.899,6.792,50.203
83.558,101.3085,175.542,-18.587,-28.105,-12.807,8.553,32.048
83.578,101.3111,175.256,-18.605,-13.875,-7.827,9.559,18.578
83.598,101.3111,175.057,-18.796,-13.341,-22.235,18.112,31.630
83.618,101.3147,174.667,-18.845,-14.053,-52.831,48.803,73.282
83.638,101.3160,174.279,-18.808,-41.446,-16.187,6.792,45.011
83.658,101.3176,173.871,-18.736,-43.403,-16.009,9.308,47.189
83.678,101.3171,173.608,-18.804,-28.105,-12.807,7.547,31.795
83.698,101.3186,173.314,-18.827,-14.053,-9.428,18.867,25.344
83.718,101.3180,173.148,-18.746,-18.144,-6.404,5.534,20.021
83.738,101.3231,172.671,-18.601,25.081,-46.783,59.369,79.639
83.758,101.3235,172.272,-18.568,-30.240,-4.981,-4.277,30.944
83.778,101.3256,171.818,-18.674,-47.494,-18.322,7.547,51.462
83.798,101.3250,171.515,-18.478,-36.644,-18.144,4.025,41.087
83.818,101.3301,170.927,-18.477,-36.644,-17.077,11.069,41.915
83.838,101.3231,170.989,-18.421,-34.687,-10.851,9.811,37.645
83.858,101.3271,170.787,-18.412,-40.557,-8.894,6.792,42.073
83.878,101.3362,169.980,-18.418,-41.091,-12.274,3.522,43.029
83.898,101.3357,169.372,-18.424,-38.956,-17.255,0.755,42.613
83.918,101.3310,169.247,-18.454,-33.086,-17.788,2.516,37.649
83.938,101.3352,168.876,-18.350,-31.841,-17.255,6.792,36.847
83.958,101.3377,168.415,-18.374,-28.105,-13.875,8.302,32.424
83.978,101.3452,167.511,-18.325,-34.153,-14.942,11.823,39.109
83.998,101.3392,167.236,-18.259,-34.153,-16.009,-2.264,37.787
84.018,101.3431,166.756,-18.347,-28.283,-13.697,-12.327,33.756
84.038,101.3438,166.351,-18.338,-26.860,-15.476,-9.308,32.367
84.058,101.3397,166.365,-18.242,-27.750,-20.990,8.805,35.891
84.078,101.3380,166.548,-18.261,-22.235,-15.476,26.414,37.837
84.098,101.3406,166.557,-18.175,-27.038,-14.586,19.873,36.589
84.118,101.3407,166.600,-18.062,-35.754,-13.341,14.842,40.947
84.138,101.3432,166.484,-18.064,-44.470,-9.250,11.572,46.873
84.158,101.3492,165.979,-17.897,-41.269,-5.692,18.112,45.426
84.178,101.3492,165.580,-17.765,-35.754,-6.937,13.584,38.872
84.198,101.3527,165.009,-17.790,-18.322,-8.360,5.283,20.821
84.218,101.3588,164.105,-17.775,-8.538,-7.115,4.780,12.099
84.238,101.3587,163.378,-17.711,-8.005,-12.630,2.516,15.163
84.258,101.3638,162.426,-17.777,-12.630,-21.168,-3.270,24.865
84.278,101.3607,161.895,-17.668,-72.576,-64.393,-14.591,98.115
84.298,101.3617,161.422,-17.764,-41.269,6.048,8.050,42.479
84.318,101.3646,160.858,-17.754,-12.630,5.514,6.289,15.148
84.338,101.3621,160.618,-17.683,63.148,-103.349,77.481,143.778
84.358,101.3661,160.176,-17.658,-6.404,-7.471,32.452,33.911
84.378,101.3648,159.954,-17.647,-89.297,-14.231,-33.206,96.328
84.398,101.3661,159.724,-17.579,-7.827,-9.961,-3.773,13.218
84.418,101.3723,159.129,-17.674,-17.966,-9.072,7.295,21.408
84.438,101.3727,158.644,-17.716,1.423,-19.567,29.181,35.163
84.458,101.3722,158.323,-17.631,4.981,-15.654,56.602,58.937
84.478,101.3712,158.177,-17.648,14.053,-36.110,63.394,74.298
84.498,101.3767,157.700,-17.662,-7.649,-9.783,14.842,19.352
84.518,101.3726,157.648,-17.726,-19.923,-3.913,18.112,27.208
84.538,101.3761,157.395,-17.749,38.956,-40.379,-33.206,65.197
84.558,101.3782,157.071,-17.801,-35.754,-79.869,26.666,91.479
84.578,101.3775,156.889,-17.837,-41.802,-47.850,74.966,98.270
84.598,101.3812,156.510,-17.699,-76.845,14.231,-12.830,79.197
84.618,101.3837,156.046,-17.692,11.384,-30.951,4.025,33.223
84.638,101.3837,155.690,-17.661,-9.250,-27.038,-13.081,31.428
84.658,101.3811,155.624,-17.674,-13.697,-19.389,23.395,33.330
84.678,101.3862,155.228,-17.715,-17.077,-1.423,10.566,20.131
84.698,101.3867,154.903,-17.775,-18.322,-6.226,14.591,24.235
84.718,101.3872,154.629,-17.673,-84.494,-36.110,-4.277,91.986
84.738,101.3845,154.633,-17.653,-21.168,-7.649,-5.031,23.063
84.758,101.3887,154.359,-17.630,-27.750,-34.509,21.634,49.284
84.778,101.3913,153.972,-17.655,-33.975,2.312,35.722,49.353
84.798,101.3913,153.677,-17.624,-32.908,5.514,12.327,35.571
84.818,101.3948,153.203,-17.649,-28.995,15.120,10.817,34.443
84.838,101.3943,152.872,-17.671,-22.769,-0.712,20.377,30.564
84.858,101.3977,152.372,-17.600,-18.678,-8.360,27.169,34.013
84.878,101.3960,152.106,-17.505,-19.567,-16.009,7.798,26.457
84.898,101.4012,151.532,-17.536,-11.207,-17.255,8.553,22.281
84.918,101.4006,151.135,-17.551,-27.750,-21.702,8.050,36.136
84.938,101.4013,150.781,-17.552,-21.524,-8.716,-6.289,24.058
84.958,101.4022,150.461,-17.517,-14.942,-15.654,13.081,25.287
84.978,101.4056,149.976,-17.420,-35.398,-8.005,-1.258,36.314
84.998,101.4014,149.916,-17.485,-22.947,14.408,41.508,49.569
85.018,101.4082,149.404,-17.580,-21.346,-8.183,-3.270,23.093
85.038,101.4092,148.935,-17.605,-61.725,-35.398,1.509,71.171
85.058,101.4042,148.951,-17.540,-17.432,-3.913,-4.780,18.495
85.078,101.4055,148.908,-17.517,-33.620,-3.380,-11.572,35.716
85.098,101.4052,148.935,-17.423,-20.634,-8.538,-4.780,22.837
85.118,101.4075,148.820,-17.381,-20.812,-1.245,11.069,23.605
85.138,101.4075,148.755,-17.335,-22.235,-12.985,13.081,28.882
85.158,101.4072,148.758,-17.440,-30.418,-26.149,15.848,43.130
85.178,101.4114,148.477,-17.371,-20.812,-25.793,25.156,41.608
85.198,101.4156,147.953,-17.473,-33.086,-24.548,-23.647,47.502
85.218,101.4171,147.416,-17.373,-32.019,-10.673,-7.044,34.478
85.238,101.4202,146.756,-17.542,-22.057,-2.846,12.075,25.307
85.258,101.4180,146.398,-17.649,-8.716,-2.312,23.647,25.308
85.278,101.4258,145.543,-17.833,-17.788,-7.827,19.622,27.617
85.298,101.4274,144.737,-17.889,-27.572,-16.899,16.352,36.237
85.318,101.4205,144.608,-17.998,-35.043,-33.620,-2.264,48.615
85.338,101.4251,144.207,-18.010,-50.518,-44.826,-17.106,69.671
85.358,101.4235,144.029,-18.063,-43.047,-22.057,-10.314,49.457
85.378,101.4307,143.388,-18.094,-44.470,-18.500,-1.509,48.189
85.398,101.4323,142.770,-18.251,-29.173,-11.384,3.522,31.513
85.418,101.4316,142.346,-18.192,-27.394,-9.250,15.597,32.852
85.438,101.4311,142.075,-18.321,-34.509,-14.586,24.653,44.849
85.458,101.4341,141.669,-18.340,-50.874,-29.884,8.805,59.655
85.478,101.4336,141.414,-18.413,-64.037,-24.903,-6.289,68.996
85.498,101.4413,140.682,-18.452,-62.259,-12.096,11.320,64.425
85.518,101.4462,139.747,-18.523,-36.466,-9.072,16.603,41.082
85.538,101.4451,139.088,-18.640,-17.255,-8.005,1.509,19.081
85.558,101.4477,138.394,-18.546,-8.716,-6.937,-6.792,13.047
85.578,101.4407,138.386,-18.627,-11.207,-14.053,-15.345,23.633
85.598,101.4407,138.442,-18.600,-14.764,-29.350,-22.389,39.758
85.618,101.4381,138.743,-18.595,-20.812,-43.937,-3.019,48.710
85.638,101.4468,138.406,-18.802,-35.932,-30.951,38.741,61.237
85.658,101.4539,137.643,-18.808,-1.779,-61.903,-66.161,90.622
85.678,101.4497,137.347,-18.748,-28.817,1.067,-10.314,30.626
85.698,101.4507,137.074,-18.872,-20.812,10.139,-54.589,59.295
85.718,101.4492,136.999,-18.932,-2.490,19.211,-4.780,19.953
85.738,101.4496,136.952,-19.008,-18.500,7.827,-75.972,78.583
85.758,101.4507,136.875,-18.913,-33.620,-5.159,-5.534,34.460
85.778,101.4634,135.910,-18.927,-26.860,-5.870,-20.377,34.222
85.798,101.4527,135.914,-19.020,-12.985,-48.562,-19.119,53.781
85.818,101.4542,135.846,-18.937,-13.163,-16.009,-47.294,51.636
85.838,101.4597,135.420,-19.064,-26.149,4.447,-30.188,40.185
85.858,101.4627,134.872,-19.105,-17.966,-0.534,-31.445,36.220
85.878,101.4536,135.122,-19.240,-19.745,8.360,-46.539,51.241
85.898,101.4626,134.697,-19.298,-14.408,1.601,-30.942,34.170
85.918,101.4638,134.284,-19.310,-11.384,-17.077,-29.433,35.882
85.938,101.4651,133.866,-19.311,-7.649,-36.821,-52.073,64.234
85.958,101.4676,133.358,-19.368,-11.740,-21.702,-7.295,25.730
